date_time,holiday,weather_main,weather_description,rain_1h,snow_1h,clouds_all,temp,traffic_volume
2018-06-02 19:00:00,None,Mist,mist,0.0,0.0,75,293.22,3480
2018-06-02 20:00:00,None,Clouds,overcast clouds,0.0,0.0,90,292.28,3074
2018-06-02 21:00:00,None,Rain,light rain,0.0,0.0,90,291.35,2905
2018-06-02 22:00:00,None,Rain,heavy intensity rain,0.0,0.0,5,290.55,2808
2018-06-02 22:00:00,None,Mist,mist,0.0,0.0,5,290.55,2808
2018-06-02 23:00:00,None,Rain,light rain,0.0,0.0,1,289.88,2103
2018-06-03 00:00:00,None,Clouds,scattered clouds,0.0,0.0,40,288.75,1516
2018-06-03 01:00:00,None,Clear,sky is clear,0.0,0.0,1,287.44,905
2018-06-03 02:00:00,None,Clouds,broken clouds,0.0,0.0,75,287.01,647
2018-06-03 03:00:00,None,Clouds,overcast clouds,0.0,0.0,90,286.99,477
2018-06-03 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,287.28,419
2018-06-03 05:00:00,None,Clouds,scattered clouds,0.0,0.0,40,287.36,643
2018-06-03 06:00:00,None,Clouds,overcast clouds,0.0,0.0,90,287.36,1103
2018-06-03 07:00:00,None,Clouds,overcast clouds,0.0,0.0,90,287.43,1519
2018-06-03 08:00:00,None,Clouds,overcast clouds,0.0,0.0,90,287.22,2380
2018-06-03 09:00:00,None,Clouds,overcast clouds,0.0,0.0,90,287.65,3350
2018-06-03 10:00:00,None,Clouds,overcast clouds,0.0,0.0,90,288.01,3820
2018-06-03 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,288.35,4453
2018-06-03 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,288.58,4858
2018-06-03 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,289.08,4563
2018-06-03 14:00:00,None,Clouds,broken clouds,0.0,0.0,75,289.65,4458
2018-06-03 15:00:00,None,Clouds,broken clouds,0.0,0.0,75,291.01,4554
2018-06-03 16:00:00,None,Clouds,scattered clouds,0.0,0.0,40,292.43,4547
2018-06-03 17:00:00,None,Clear,sky is clear,0.0,0.0,1,293.14,4262
2018-06-03 18:00:00,None,Clouds,few clouds,0.0,0.0,20,294.0,3972
2018-06-03 19:00:00,None,Clouds,few clouds,0.0,0.0,20,294.15,3527
2018-06-03 20:00:00,None,Clouds,few clouds,0.0,0.0,20,293.55,3043
2018-06-03 21:00:00,None,Clear,sky is clear,0.0,0.0,5,292.29,2490
2018-06-03 22:00:00,None,Clear,sky is clear,0.0,0.0,5,290.29,2051
2018-06-03 23:00:00,None,Clear,sky is clear,0.0,0.0,1,288.48,1166
2018-06-04 00:00:00,None,Clear,sky is clear,0.0,0.0,1,286.69,667
2018-06-04 01:00:00,None,Clear,sky is clear,0.0,0.0,1,285.72,377
2018-06-04 02:00:00,None,Clear,sky is clear,0.0,0.0,1,285.77,285
2018-06-04 03:00:00,None,Clouds,scattered clouds,0.0,0.0,40,285.65,375
2018-06-04 04:00:00,None,Clear,sky is clear,0.0,0.0,1,284.69,928
2018-06-04 05:00:00,None,Clear,sky is clear,0.0,0.0,1,284.22,3021
2018-06-04 06:00:00,None,Clear,sky is clear,0.0,0.0,1,283.09,5765
2018-06-04 07:00:00,None,Clear,sky is clear,0.0,0.0,5,285.36,6081
2018-06-04 08:00:00,None,Clear,sky is clear,0.0,0.0,5,288.34,5546
2018-06-04 09:00:00,None,Clear,sky is clear,0.0,0.0,5,290.94,5108
2018-06-04 10:00:00,None,Clear,sky is clear,0.0,0.0,5,293.49,4334
2018-06-04 11:00:00,None,Clear,sky is clear,0.0,0.0,5,295.65,4489
2018-06-04 12:00:00,None,Clouds,few clouds,0.0,0.0,20,297.14,4741
2018-06-04 13:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.43,4873
2018-06-04 14:00:00,None,Clouds,scattered clouds,0.0,0.0,40,299.29,5170
2018-06-04 15:00:00,None,Clear,sky is clear,0.0,0.0,1,300.36,5797
2018-06-04 16:00:00,None,Clear,sky is clear,0.0,0.0,5,301.57,7024
2018-06-04 17:00:00,None,Clouds,scattered clouds,0.0,0.0,40,302.76,6234
2018-06-04 18:00:00,None,Clouds,scattered clouds,0.0,0.0,40,302.53,4374
2018-06-04 19:00:00,None,Clouds,scattered clouds,0.0,0.0,40,302.36,3279
2018-06-04 20:00:00,None,Clouds,scattered clouds,0.0,0.0,40,301.51,2941
2018-06-04 21:00:00,None,Clouds,scattered clouds,0.0,0.0,40,299.85,2776
2018-06-04 22:00:00,None,Clouds,scattered clouds,0.0,0.0,40,296.44,1871
2018-06-04 23:00:00,None,Clear,sky is clear,0.0,0.0,1,295.3,1115
2018-06-05 00:00:00,None,Clear,sky is clear,0.0,0.0,1,295.69,635
2018-06-05 01:00:00,None,Clear,sky is clear,0.0,0.0,1,294.29,399
2018-06-05 02:00:00,None,Clear,sky is clear,0.0,0.0,1,292.9,297
2018-06-05 03:00:00,None,Clear,sky is clear,0.0,0.0,1,291.89,355
2018-06-05 04:00:00,None,Clear,sky is clear,0.0,0.0,1,290.58,952
2018-06-05 05:00:00,None,Clear,sky is clear,0.0,0.0,1,289.44,3078
2018-06-05 06:00:00,None,Clear,sky is clear,0.0,0.0,1,288.73,5970
2018-06-05 07:00:00,None,Clear,sky is clear,0.0,0.0,5,288.37,5972
2018-06-05 08:00:00,None,Haze,haze,0.0,0.0,40,288.9,5645
2018-06-05 09:00:00,None,Clouds,scattered clouds,0.0,0.0,40,290.14,5046
2018-06-05 10:00:00,None,Clouds,few clouds,0.0,0.0,20,291.51,4592
2018-06-05 11:00:00,None,Clouds,few clouds,0.0,0.0,20,293.21,4778
2018-06-05 12:00:00,None,Clouds,few clouds,0.0,0.0,20,294.69,5256
2018-06-05 13:00:00,None,Clear,sky is clear,0.0,0.0,5,295.88,5285
2018-06-05 14:00:00,None,Clear,sky is clear,0.0,0.0,5,296.72,5340
2018-06-05 15:00:00,None,Clear,sky is clear,0.0,0.0,5,297.88,6102
2018-06-05 16:00:00,None,Clear,sky is clear,0.0,0.0,1,298.72,7037
2018-06-05 17:00:00,None,Clear,sky is clear,0.0,0.0,1,298.93,6431
2018-06-05 18:00:00,None,Clear,sky is clear,0.0,0.0,1,299.07,4582
2018-06-05 19:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.92,3510
2018-06-05 20:00:00,None,Clear,sky is clear,0.0,0.0,1,298.22,3012
2018-06-05 21:00:00,None,Clear,sky is clear,0.0,0.0,1,296.58,2754
2018-06-05 22:00:00,None,Clear,sky is clear,0.0,0.0,5,294.65,2212
2018-06-05 23:00:00,None,Clear,sky is clear,0.0,0.0,1,293.44,1227
2018-06-06 00:00:00,None,Clear,sky is clear,0.0,0.0,1,292.66,663
2018-06-06 01:00:00,None,Clear,sky is clear,0.0,0.0,1,292.08,415
2018-06-06 02:00:00,None,Clear,sky is clear,0.0,0.0,1,292.09,318
2018-06-06 03:00:00,None,Clear,sky is clear,0.0,0.0,1,291.73,362
2018-06-06 04:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,1,292.37,934
2018-06-06 05:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,1,292.23,2980
2018-06-06 06:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,290.88,5195
2018-06-06 06:00:00,None,Rain,heavy intensity rain,0.0,0.0,90,290.88,5195
2018-06-06 07:00:00,None,Rain,heavy intensity rain,0.0,0.0,90,289.35,6083
2018-06-06 07:00:00,None,Mist,mist,0.0,0.0,90,289.35,6083
2018-06-06 07:00:00,None,Thunderstorm,proximity thunderstorm with rain,0.0,0.0,90,289.35,6083
2018-06-06 08:00:00,None,Rain,moderate rain,0.0,0.0,40,289.48,5301
2018-06-06 08:00:00,None,Mist,mist,0.0,0.0,40,289.48,5301
2018-06-06 09:00:00,None,Rain,light rain,0.0,0.0,75,290.15,5324
2018-06-06 10:00:00,None,Clouds,overcast clouds,0.0,0.0,90,290.83,4621
2018-06-06 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,291.84,4915
2018-06-06 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,293.51,5098
2018-06-06 13:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.53,4799
2018-06-06 14:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.21,5226
2018-06-06 15:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.53,6264
2018-06-06 16:00:00,None,Clear,sky is clear,0.0,0.0,1,297.44,6925
2018-06-06 17:00:00,None,Clouds,broken clouds,0.0,0.0,75,298.08,6637
2018-06-06 18:00:00,None,Haze,haze,0.0,0.0,1,298.28,5055
2018-06-06 19:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.84,3648
2018-06-06 20:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.08,3157
2018-06-06 21:00:00,None,Clouds,scattered clouds,0.0,0.0,40,296.42,2723
2018-06-06 22:00:00,None,Clear,sky is clear,0.0,0.0,1,294.56,2224
2018-06-06 23:00:00,None,Clear,sky is clear,0.0,0.0,1,293.08,1303
2018-06-07 00:00:00,None,Clear,sky is clear,0.0,0.0,1,291.94,685
2018-06-07 01:00:00,None,Clear,sky is clear,0.0,0.0,1,290.5,439
2018-06-07 02:00:00,None,Clear,sky is clear,0.0,0.0,1,289.86,328
2018-06-07 03:00:00,None,Clear,sky is clear,0.0,0.0,1,289.36,380
2018-06-07 04:00:00,None,Clear,sky is clear,0.0,0.0,1,288.68,977
2018-06-07 05:00:00,None,Clear,sky is clear,0.0,0.0,1,288.44,3018
2018-06-07 06:00:00,None,Clear,sky is clear,0.0,0.0,1,287.22,5885
2018-06-07 07:00:00,None,Clouds,broken clouds,0.0,0.0,75,287.58,6097
2018-06-07 08:00:00,None,Clouds,broken clouds,0.0,0.0,75,288.34,5871
2018-06-07 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,289.65,5136
2018-06-07 10:00:00,None,Clouds,broken clouds,0.0,0.0,75,291.22,4691
2018-06-07 11:00:00,None,Clouds,broken clouds,0.0,0.0,75,293.21,5168
2018-06-07 12:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.65,5220
2018-06-07 13:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.86,5094
2018-06-07 14:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.61,5399
2018-06-07 15:00:00,None,Clear,sky is clear,0.0,0.0,1,297.65,6202
2018-06-07 16:00:00,None,Clear,sky is clear,0.0,0.0,1,298.21,6858
2018-06-07 17:00:00,None,Clouds,overcast clouds,0.0,0.0,90,297.95,6286
2018-06-07 18:00:00,None,Rain,light rain,0.0,0.0,1,297.15,4858
2018-06-07 18:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,1,297.15,4858
2018-06-07 19:00:00,None,Clear,sky is clear,0.0,0.0,1,296.75,3715
2018-06-07 20:00:00,None,Rain,light rain,0.0,0.0,90,296.15,3222
2018-06-07 21:00:00,None,Clouds,overcast clouds,0.0,0.0,90,295.42,2912
2018-06-07 22:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,40,295.08,2215
2018-06-07 23:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,40,294.15,1398
2018-06-08 00:00:00,None,Rain,light rain,0.0,0.0,1,293.88,800
2018-06-08 01:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,40,293.35,480
2018-06-08 01:00:00,None,Rain,light rain,0.0,0.0,40,293.35,480
2018-06-08 02:00:00,None,Rain,light rain,0.0,0.0,1,292.69,354
2018-06-08 03:00:00,None,Rain,light rain,0.0,0.0,1,291.72,364
2018-06-08 04:00:00,None,Rain,moderate rain,0.0,0.0,40,291.22,884
2018-06-08 04:00:00,None,Drizzle,drizzle,0.0,0.0,40,291.22,884
2018-06-08 04:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,40,291.22,884
2018-06-08 05:00:00,None,Rain,moderate rain,0.0,0.0,1,291.15,2793
2018-06-08 06:00:00,None,Rain,light rain,0.0,0.0,75,291.15,5554
2018-06-08 06:00:00,None,Drizzle,drizzle,0.0,0.0,75,291.15,5554
2018-06-08 07:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,75,291.22,6584
2018-06-08 07:00:00,None,Rain,light rain,0.0,0.0,75,291.22,6584
2018-06-08 07:00:00,None,Mist,mist,0.0,0.0,75,291.22,6584
2018-06-08 08:00:00,None,Rain,light rain,0.0,0.0,90,291.65,5442
2018-06-08 09:00:00,None,Rain,light rain,0.0,0.0,90,292.43,5011
2018-06-08 09:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,292.43,5011
2018-06-08 10:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,293.07,4681
2018-06-08 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,293.22,4996
2018-06-08 12:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,293.73,5415
2018-06-08 13:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.6,5563
2018-06-08 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,295.07,5936
2018-06-08 15:00:00,None,Clouds,overcast clouds,0.0,0.0,90,295.07,6290
2018-06-08 16:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,294.79,6727
2018-06-08 17:00:00,None,Rain,moderate rain,0.0,0.0,90,295.29,5865
2018-06-08 18:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.58,4959
2018-06-08 19:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.76,3792
2018-06-08 20:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.35,3251
2018-06-08 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.37,3050
2018-06-08 22:00:00,None,Clouds,scattered clouds,0.0,0.0,40,293.84,3360
2018-06-08 23:00:00,None,Clouds,broken clouds,0.0,0.0,75,292.92,2903
2018-06-09 00:00:00,None,Clear,sky is clear,0.0,0.0,1,292.01,1511
2018-06-09 01:00:00,None,Clear,sky is clear,0.0,0.0,1,291.51,1110
2018-06-09 02:00:00,None,Clear,sky is clear,0.0,0.0,1,291.08,866
2018-06-09 03:00:00,None,Clouds,broken clouds,0.0,0.0,75,290.82,614
2018-06-09 04:00:00,None,Clear,sky is clear,0.0,0.0,1,290.84,517
2018-06-09 05:00:00,None,Clear,sky is clear,0.0,0.0,1,290.37,795
2018-06-09 06:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,290.65,1398
2018-06-09 07:00:00,None,Thunderstorm,thunderstorm with light rain,0.0,0.0,40,290.93,2172
2018-06-09 08:00:00,None,Rain,light rain,0.0,0.0,90,291.44,2686
2018-06-09 09:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,292.79,3367
2018-06-09 10:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,293.36,3684
2018-06-09 10:00:00,None,Rain,light rain,0.0,0.0,90,293.36,3684
2018-06-09 10:00:00,None,Mist,mist,0.0,0.0,90,293.36,3684
2018-06-09 11:00:00,None,Rain,light rain,0.0,0.0,90,293.72,4085
2018-06-09 11:00:00,None,Thunderstorm,thunderstorm with light rain,0.0,0.0,90,293.72,4085
2018-06-09 11:00:00,None,Mist,mist,0.0,0.0,90,293.72,4085
2018-06-09 11:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,293.72,4085
2018-06-09 12:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,75,293.66,4257
2018-06-09 12:00:00,None,Rain,moderate rain,0.0,0.0,75,293.66,4257
2018-06-09 12:00:00,None,Mist,mist,0.0,0.0,75,293.66,4257
2018-06-09 12:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,75,293.66,4257
2018-06-09 13:00:00,None,Rain,light rain,0.0,0.0,90,293.44,4186
2018-06-09 13:00:00,None,Mist,mist,0.0,0.0,90,293.44,4186
2018-06-09 13:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,293.44,4186
2018-06-09 14:00:00,None,Rain,light rain,0.0,0.0,90,293.36,4196
2018-06-09 14:00:00,None,Mist,mist,0.0,0.0,90,293.36,4196
2018-06-09 14:00:00,None,Thunderstorm,proximity thunderstorm with rain,0.0,0.0,90,293.36,4196
2018-06-09 15:00:00,None,Rain,moderate rain,0.0,0.0,90,293.55,3957
2018-06-09 15:00:00,None,Mist,mist,0.0,0.0,90,293.55,3957
2018-06-09 15:00:00,None,Thunderstorm,thunderstorm with heavy rain,0.0,0.0,90,293.55,3957
2018-06-09 16:00:00,None,Rain,proximity shower rain,0.0,0.0,90,293.79,3940
2018-06-09 16:00:00,None,Mist,mist,0.0,0.0,90,293.79,3940
2018-06-09 16:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,293.79,3940
2018-06-09 17:00:00,None,Rain,proximity shower rain,0.0,0.0,40,294.54,3589
2018-06-09 17:00:00,None,Mist,mist,0.0,0.0,40,294.54,3589
2018-06-09 18:00:00,None,Rain,light rain,0.0,0.0,90,294.58,3571
2018-06-09 18:00:00,None,Mist,mist,0.0,0.0,90,294.58,3571
2018-06-09 18:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,294.58,3571
2018-06-09 19:00:00,None,Rain,light rain,0.0,0.0,75,295.09,3128
2018-06-09 20:00:00,None,Rain,light rain,0.0,0.0,75,295.15,2782
2018-06-09 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.8,2835
2018-06-09 22:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.28,2863
2018-06-09 23:00:00,None,Clear,sky is clear,0.0,0.0,1,293.75,1928
2018-06-10 00:00:00,None,Clear,sky is clear,0.0,0.0,1,293.95,1226
2018-06-10 01:00:00,None,Clear,sky is clear,0.0,0.0,1,293.55,777
2018-06-10 02:00:00,None,Clear,sky is clear,0.0,0.0,1,292.82,570
2018-06-10 03:00:00,None,Clouds,overcast clouds,0.0,0.0,90,292.0,350
2018-06-10 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,291.62,293
2018-06-10 05:00:00,None,Clear,sky is clear,0.0,0.0,1,291.28,427
2018-06-10 06:00:00,None,Clear,sky is clear,0.0,0.0,1,290.61,808
2018-06-10 07:00:00,None,Clouds,scattered clouds,0.0,0.0,40,290.61,1012
2018-06-10 08:00:00,None,Clouds,scattered clouds,0.0,0.0,40,291.51,1617
2018-06-10 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,292.08,2417
2018-06-10 10:00:00,None,Clouds,overcast clouds,0.0,0.0,90,293.01,3075
2018-06-10 11:00:00,None,Clouds,broken clouds,0.0,0.0,75,293.68,3656
2018-06-10 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,294.01,3993
2018-06-10 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,294.22,3888
2018-06-10 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,294.54,4125
2018-06-10 15:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.95,4062
2018-06-10 16:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.08,3901
2018-06-10 17:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.61,3584
2018-06-10 18:00:00,None,Clouds,broken clouds,0.0,0.0,75,297.01,3477
2018-06-10 19:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.79,3010
2018-06-10 20:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.42,2979
2018-06-10 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.82,2353
2018-06-10 22:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.43,1834
2018-06-10 23:00:00,None,Clouds,overcast clouds,0.0,0.0,90,295.21,1101
2018-06-11 00:00:00,None,Clouds,overcast clouds,0.0,0.0,90,294.41,642
2018-06-11 01:00:00,None,Clouds,overcast clouds,0.0,0.0,90,293.48,396
2018-06-11 02:00:00,None,Clear,sky is clear,0.0,0.0,1,292.35,291
2018-06-11 03:00:00,None,Clear,sky is clear,0.0,0.0,1,291.72,310
2018-06-11 04:00:00,None,Clear,sky is clear,0.0,0.0,1,290.79,873
2018-06-11 05:00:00,None,Clouds,scattered clouds,0.0,0.0,40,290.51,2947
2018-06-11 06:00:00,None,Clouds,broken clouds,0.0,0.0,75,290.42,5476
2018-06-11 07:00:00,None,Clouds,overcast clouds,0.0,0.0,90,290.82,6336
2018-06-11 08:00:00,None,Clouds,overcast clouds,0.0,0.0,90,291.15,5676
2018-06-11 09:00:00,None,Clouds,overcast clouds,0.0,0.0,90,291.81,4588
2018-06-11 10:00:00,None,Thunderstorm,thunderstorm with rain,0.0,0.0,90,292.48,4270
2018-06-11 11:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,90,292.61,4435
2018-06-11 12:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,75,292.67,4763
2018-06-11 12:00:00,None,Rain,moderate rain,0.0,0.0,75,292.67,4763
2018-06-11 13:00:00,None,Rain,light rain,0.0,0.0,90,293.75,4658
2018-06-11 14:00:00,None,Rain,moderate rain,0.0,0.0,90,295.0,4923
2018-06-11 15:00:00,None,Rain,light rain,0.0,0.0,90,294.8,5691
2018-06-11 16:00:00,None,Rain,light rain,0.0,0.0,90,294.68,6556
2018-06-11 17:00:00,None,Rain,moderate rain,0.0,0.0,90,294.55,5922
2018-06-11 18:00:00,None,Rain,moderate rain,0.0,0.0,90,293.57,4512
2018-06-11 18:00:00,None,Mist,mist,0.0,0.0,90,293.57,4512
2018-06-11 18:00:00,None,Thunderstorm,thunderstorm with rain,0.0,0.0,90,293.57,4512
2018-06-11 19:00:00,None,Rain,moderate rain,0.0,0.0,90,293.42,3078
2018-06-11 19:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,293.42,3078
2018-06-11 20:00:00,None,Rain,moderate rain,0.0,0.0,75,293.48,2611
2018-06-11 21:00:00,None,Rain,moderate rain,0.0,0.0,90,294.15,2240
2018-06-11 22:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,40,294.15,1861
2018-06-11 23:00:00,None,Clouds,broken clouds,0.0,0.0,75,293.22,1109
2018-06-12 00:00:00,None,Clouds,scattered clouds,0.0,0.0,40,293.02,621
2018-06-12 01:00:00,None,Clouds,overcast clouds,0.0,0.0,90,292.55,396
2018-06-12 02:00:00,None,Clouds,scattered clouds,0.0,0.0,40,292.22,314
2018-06-12 03:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,40,292.34,362
2018-06-12 03:00:00,None,Thunderstorm,proximity thunderstorm,0.0,0.0,40,292.34,362
2018-06-12 04:00:00,None,Drizzle,drizzle,0.0,0.0,40,291.75,912
2018-06-12 05:00:00,None,Mist,mist,0.0,0.0,90,292.08,3013
2018-06-12 06:00:00,None,Mist,mist,0.0,0.0,90,292.08,5905
2018-06-12 07:00:00,None,Mist,mist,0.0,0.0,5,292.08,6283
2018-06-12 08:00:00,None,Mist,mist,0.0,0.0,40,293.07,5656
2018-06-12 09:00:00,None,Mist,mist,0.0,0.0,90,294.0,4948
2018-06-12 10:00:00,None,Mist,mist,0.0,0.0,90,294.79,4574
2018-06-12 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,295.65,4531
2018-06-12 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,296.08,4911
2018-06-12 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,296.22,4777
2018-06-12 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,297.15,5185
2018-06-12 15:00:00,None,Clouds,scattered clouds,0.0,0.0,40,297.65,6092
2018-06-12 16:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.15,6777
2018-06-12 17:00:00,None,Clouds,broken clouds,0.0,0.0,75,298.35,6366
2018-06-12 18:00:00,None,Clouds,broken clouds,0.0,0.0,75,298.55,4701
2018-06-12 19:00:00,None,Rain,heavy intensity rain,0.0,0.0,75,297.69,3235
2018-06-12 20:00:00,None,Rain,light rain,0.0,0.0,75,297.07,2975
2018-06-12 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.08,2990
2018-06-12 22:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.3,2332
2018-06-12 23:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.15,1250
2018-06-13 00:00:00,None,Clear,sky is clear,0.0,0.0,1,292.72,684
2018-06-13 01:00:00,None,Clear,sky is clear,0.0,0.0,1,290.95,439
2018-06-13 02:00:00,None,Clear,sky is clear,0.0,0.0,1,289.65,328
2018-06-13 03:00:00,None,Clear,sky is clear,0.0,0.0,1,288.65,387
2018-06-13 04:00:00,None,Clear,sky is clear,0.0,0.0,1,287.44,922
2018-06-13 05:00:00,None,Clear,sky is clear,0.0,0.0,1,287.16,3022
2018-06-13 06:00:00,None,Clear,sky is clear,0.0,0.0,1,286.51,5767
2018-06-13 07:00:00,None,Clear,sky is clear,0.0,0.0,5,287.61,6127
2018-06-13 08:00:00,None,Clear,sky is clear,0.0,0.0,5,289.81,5664
2018-06-13 09:00:00,None,Clear,sky is clear,0.0,0.0,5,292.29,5157
2018-06-13 10:00:00,None,Clear,sky is clear,0.0,0.0,1,294.15,4579
2018-06-13 11:00:00,None,Clear,sky is clear,0.0,0.0,5,296.08,4687
2018-06-13 12:00:00,None,Haze,haze,0.0,0.0,5,297.01,5110
2018-06-13 13:00:00,None,Clear,sky is clear,0.0,0.0,1,297.86,4998
2018-06-13 14:00:00,None,Clear,sky is clear,0.0,0.0,1,298.08,5227
2018-06-13 15:00:00,None,Clear,sky is clear,0.0,0.0,1,298.75,6188
2018-06-13 16:00:00,None,Clear,sky is clear,0.0,0.0,1,298.88,6781
2018-06-13 17:00:00,None,Clouds,scattered clouds,0.0,0.0,40,299.01,5644
2018-06-13 18:00:00,None,Clouds,scattered clouds,0.0,0.0,40,299.0,4617
2018-06-13 19:00:00,None,Clouds,scattered clouds,0.0,0.0,40,298.29,3560
2018-06-13 20:00:00,None,Clear,sky is clear,0.0,0.0,1,297.29,3277
2018-06-13 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.3,2777
2018-06-13 22:00:00,None,Clear,sky is clear,0.0,0.0,1,293.23,2123
2018-06-13 23:00:00,None,Rain,light rain,0.0,0.0,1,292.22,1283
2018-06-14 00:00:00,None,Clear,sky is clear,0.0,0.0,1,291.42,724
2018-06-14 01:00:00,None,Rain,light rain,0.0,0.0,40,291.28,424
2018-06-14 02:00:00,None,Clouds,broken clouds,0.0,0.0,75,291.36,308
2018-06-14 03:00:00,None,Clouds,scattered clouds,0.0,0.0,40,291.85,368
2018-06-14 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,291.51,928
2018-06-14 05:00:00,None,Rain,light rain,0.0,0.0,1,290.62,3013
2018-06-14 06:00:00,None,Clear,sky is clear,0.0,0.0,1,289.72,5824
2018-06-14 07:00:00,None,Clouds,scattered clouds,0.0,0.0,40,290.55,6438
2018-06-14 08:00:00,None,Clouds,broken clouds,0.0,0.0,75,292.86,5778
2018-06-14 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,294.08,4983
2018-06-14 10:00:00,None,Clouds,broken clouds,0.0,0.0,75,295.15,4510
2018-06-14 11:00:00,None,Clouds,broken clouds,0.0,0.0,75,296.21,4810
2018-06-14 12:00:00,None,Clouds,broken clouds,0.0,0.0,75,297.28,5062
2018-06-14 13:00:00,None,Clear,sky is clear,0.0,0.0,1,298.35,5018
2018-06-14 14:00:00,None,Clear,sky is clear,0.0,0.0,1,299.01,5434
2018-06-14 15:00:00,None,Clear,sky is clear,0.0,0.0,1,299.75,6192
2018-06-14 16:00:00,None,Clouds,broken clouds,0.0,0.0,75,300.01,6890
2018-06-14 17:00:00,None,Clouds,broken clouds,0.0,0.0,75,300.08,6049
2018-06-14 18:00:00,None,Clear,sky is clear,0.0,0.0,1,299.75,4819
